city,county,metro_status,population_2022_ref,year,sales_tax_alloc,sales_tax_alloc_per_capita,taxable_sales,taxable_sales_per_capita,business_outlets,sales_tax_rate
Milford,Ellis,Metro,756.0,2020,39405.92,52.124232804232804,586424.0,775.6931216931217,27,1.0
Milford,Ellis,Metro,756.0,2021,38732.76,51.233809523809526,1721786.0,2277.494708994709,34,1.0
Milford,Ellis,Metro,756.0,2022,41569.16,54.98566137566138,2264897.0,2995.895502645503,40,1.0
Milford,Ellis,Metro,756.0,2023,52885.74,69.95468253968254,2305338.0,3049.3888888888887,44,1.0
Milford,Ellis,Metro,756.0,2024,77975.97,103.14281746031746,4748052.0,6280.492063492064,47,1.0
Millers Cove,,,,2013,27805.89,,,,,1.0
Millers Cove,,,,2014,21844.24,,,,,1.0
Millers Cove,,,,2015,20879.15,,,,,1.0
Millers Cove,,,,2016,22329.46,,0.0,,5,1.0
Millers Cove,,,,2017,17057.6,,0.0,,5,1.0
Millers Cove,,,,2018,17889.12,,0.0,,4,1.0
Millers Cove,,,,2019,18182.1,,0.0,,3,1.0
Millers Cove,,,,2020,11989.93,,0.0,,1,1.0
Millers Cove,,,,2021,15853.34,,0.0,,2,1.0
Millers Cove,,,,2022,19990.68,,0.0,,2,1.0
Millers Cove,,,,2023,19839.01,,0.0,,0,1.0
Millers Cove,,,,2024,13893.27,,0.0,,0,1.0
Millsap,Parker,Metro,470.0,2013,39259.41,83.53065957446809,,,,1.0
Millsap,Parker,Metro,470.0,2014,58747.39,124.99444680851063,,,,1.0
Millsap,Parker,Metro,470.0,2015,56715.34,120.67093617021276,,,,1.0
Millsap,Parker,Metro,470.0,2016,61290.77,130.40589361702126,2647185.0,5632.308510638298,87,1.25
Millsap,Parker,Metro,470.0,2017,172563.18,367.15570212765954,2548383.0,5422.091489361702,95,1.25
Millsap,Parker,Metro,470.0,2018,57936.26,123.26863829787234,2577121.0,5483.236170212766,94,1.25
Millsap,Parker,Metro,470.0,2019,95534.78,203.26548936170212,2669221.0,5679.193617021277,100,1.25
Millsap,Parker,Metro,470.0,2020,80459.82,171.19110638297875,2962057.0,6302.248936170213,95,1.25
Millsap,Parker,Metro,470.0,2021,87576.37,186.33270212765956,3146378.0,6694.4212765957445,122,1.25
Millsap,Parker,Metro,470.0,2022,108779.27,231.44525531914894,4803151.0,10219.470212765957,151,1.25
Millsap,Parker,Metro,470.0,2023,108286.27,230.3963191489362,4477094.0,9525.731914893617,168,1.25
Millsap,Parker,Metro,470.0,2024,104216.85,221.73797872340427,4354880.0,9265.702127659575,176,1.25
Mineola,Wood,Non-Metro,4951.0,2013,1707957.02,344.97213088265,,,,1.5
Mineola,Wood,Non-Metro,4951.0,2014,1721755.41,347.75912138961826,,,,1.5
Mineola,Wood,Non-Metro,4951.0,2015,1784626.17,360.4577196525954,,,,1.5
Mineola,Wood,Non-Metro,4951.0,2016,1865056.24,376.7029367804484,232056853.0,46870.703494243586,621,1.5
Mineola,Wood,Non-Metro,4951.0,2017,1974630.72,398.8347242981216,231805236.0,46819.88204403151,626,1.5
Mineola,Wood,Non-Metro,4951.0,2018,2076330.09,419.37590183801257,247731102.0,50036.57887295496,637,1.5
Mineola,Wood,Non-Metro,4951.0,2019,2218198.84,448.0304665724096,253139564.0,51128.97677236922,622,1.5
Mineola,Wood,Non-Metro,4951.0,2020,2378013.21,480.309676832963,255525811.0,51610.94950515048,584,1.5
Mineola,Wood,Non-Metro,4951.0,2021,2614521.79,528.0795374671784,308532960.0,62317.30155524136,702,1.5
Mineola,Wood,Non-Metro,4951.0,2022,2966499.91,599.1718662896385,321103627.0,64856.31730963442,741,1.5
Mineola,Wood,Non-Metro,4951.0,2023,3036057.47,613.2210603918401,319165873.0,64464.930923045846,746,1.5
Mineola,Wood,Non-Metro,4951.0,2024,3087022.7,623.5149868713391,317264013.0,64080.79438497273,792,1.5
Mineral Wells,Palo Pinto,Non-Metro,15219.0,2013,3625467.64,238.21983310335764,,,,1.5
Mineral Wells,Palo Pinto,Non-Metro,15219.0,2014,3927100.39,258.0393186148893,,,,1.5
Mineral Wells,Palo Pinto,Non-Metro,15219.0,2015,3503451.87,230.20250147841514,,,,1.5
Mineral Wells,Palo Pinto,Non-Metro,15219.0,2016,3216113.16,211.3222393061305,395752516.0,26003.844930678755,1142,1.5
Mineral Wells,Palo Pinto,Non-Metro,15219.0,2017,3175659.15,208.66411393652672,391399194.0,25717.799724029173,1056,1.5
Mineral Wells,Palo Pinto,Non-Metro,15219.0,2018,3320048.26,218.1515382088179,414565725.0,27240.01084171102,1076,1.5
Mineral Wells,Palo Pinto,Non-Metro,15219.0,2019,3666133.73,240.89189368552468,394189885.0,25901.16860503318,1109,1.5
Mineral Wells,Palo Pinto,Non-Metro,15219.0,2020,3870541.83,254.3230061107826,366536240.0,24084.121164334058,1047,1.5
Mineral Wells,Palo Pinto,Non-Metro,15219.0,2021,4256675.98,279.69485380116964,434440908.0,28545.956238911887,1205,1.5
Mineral Wells,Palo Pinto,Non-Metro,15219.0,2022,4938598.58,324.502173598791,484194137.0,31815.10854852487,1256,1.5
Mineral Wells,Palo Pinto,Non-Metro,15219.0,2023,5677723.37,373.0680971154478,573251556.0,37666.83461462645,1282,1.5
Mineral Wells,Palo Pinto,Non-Metro,15219.0,2024,5516648.78,362.4843143439122,528271625.0,34711.32301728103,1348,1.5
Mingus,Palo Pinto,Non-Metro,256.0,2013,18837.78,73.585078125,,,,1.0
Mingus,Palo Pinto,Non-Metro,256.0,2014,19100.83,74.6126171875,,,,1.0
Mingus,Palo Pinto,Non-Metro,256.0,2015,19943.71,77.9051171875,,,,1.0
Mingus,Palo Pinto,Non-Metro,256.0,2016,22872.19,89.3444921875,2101173.0,8207.70703125,27,1.0
Mingus,Palo Pinto,Non-Metro,256.0,2017,22884.57,89.3928515625,2165383.0,8458.52734375,26,1.0
Mingus,Palo Pinto,Non-Metro,256.0,2018,20894.75,81.6201171875,2106199.0,8227.33984375,34,1.0
Mingus,Palo Pinto,Non-Metro,256.0,2019,24143.57,94.3108203125,1914478.0,7478.4296875,35,1.0
Mingus,Palo Pinto,Non-Metro,256.0,2020,24181.6,94.459375,1735101.0,6777.73828125,36,1.0
Mingus,Palo Pinto,Non-Metro,256.0,2021,30605.59,119.5530859375,3308122.0,12922.3515625,36,1.0
Mingus,Palo Pinto,Non-Metro,256.0,2022,31531.95,123.1716796875,3158603.0,12338.29296875,42,1.0
Mingus,Palo Pinto,Non-Metro,256.0,2023,33013.33,128.9583203125,3296507.0,12876.98046875,42,1.0
Mingus,Palo Pinto,Non-Metro,256.0,2024,41460.45,161.9548828125,2710659.0,10588.51171875,40,1.0
Mission,Hidalgo,Metro,84496.0,2013,14403883.63,170.46823080382504,,,,2.0
Mission,Hidalgo,Metro,84496.0,2014,15260609.39,180.6074771586821,,,,2.0
Mission,Hidalgo,Metro,84496.0,2015,15134622.14,179.11643320393864,,,,2.0
Mission,Hidalgo,Metro,84496.0,2016,15128819.81,179.0477633260746,1118043434.0,13231.909605188412,3341,2.0
Mission,Hidalgo,Metro,84496.0,2017,14693032.7,173.89027527930315,1071335556.0,12679.127485324749,3278,2.0
Mission,Hidalgo,Metro,84496.0,2018,15659980.81,185.3339898930127,1116395551.0,13212.407108028783,3406,2.0
Mission,Hidalgo,Metro,84496.0,2019,16808353.98,198.92484827684152,1186187782.0,14038.389769929938,3525,2.0
Mission,Hidalgo,Metro,84496.0,2020,16985449.27,201.02074973963263,1168980232.0,13834.740484756674,3248,2.0
Mission,Hidalgo,Metro,84496.0,2021,21173344.46,250.58398575080477,1441908528.0,17064.81405036925,3998,2.0
Mission,Hidalgo,Metro,84496.0,2022,24383444.66,288.57513562772203,1561335800.0,18478.221454270024,4347,2.0
Mission,Hidalgo,Metro,84496.0,2023,26089925.43,308.77113034936565,1742069373.0,20617.181558890363,4526,2.0
Mission,Hidalgo,Metro,84496.0,2024,27834241.37,329.4148997585685,1843570694.0,21818.43748816512,4722,2.0
Missouri City,Fort Bend,Metro,76643.0,2013,7361682.28,96.05159349190403,,,,1.0
Missouri City,Fort Bend,Metro,76643.0,2014,8180510.54,106.7352601020315,,,,1.0
Missouri City,Fort Bend,Metro,76643.0,2015,8562246.57,111.71596323212819,,,,1.0
Missouri City,Fort Bend,Metro,76643.0,2016,8548141.54,111.53192776900694,1330067667.0,17354.065824667614,3548,1.0
Missouri City,Fort Bend,Metro,76643.0,2017,8609696.6,112.33506778179351,1326889928.0,17312.60425609645,3386,1.0
Missouri City,Fort Bend,Metro,76643.0,2018,9851678.03,128.53982790339626,1415782656.0,18472.43265529794,3528,1.0
Missouri City,Fort Bend,Metro,76643.0,2019,10327128.18,134.74326657359444,1471019254.0,19193.132497423117,3682,1.0
Missouri City,Fort Bend,Metro,76643.0,2020,10973680.74,143.17916495961796,1447721974.0,18889.161097556203,3449,1.0
Missouri City,Fort Bend,Metro,76643.0,2021,12841563.21,167.5503726367705,1780986460.0,23237.431467974897,4376,1.0
Missouri City,Fort Bend,Metro,76643.0,2022,14406145.4,187.96426810015265,2008226960.0,26202.353248176612,4586,1.0
Missouri City,Fort Bend,Metro,76643.0,2023,15490350.98,202.11044687707945,2137421656.0,27888.02181542998,4860,1.0
Missouri City,Fort Bend,Metro,76643.0,2024,16253918.32,212.07309630364156,2174525090.0,28372.12909202406,5137,1.0
Mobeetie,Wheeler,Non-Metro,92.0,2013,10184.13,110.6970652173913,,,,1.0
Mobeetie,Wheeler,Non-Metro,92.0,2014,9109.39,99.01510869565217,,,,1.0
Mobeetie,Wheeler,Non-Metro,92.0,2015,8172.92,88.83608695652174,,,,1.0
Mobeetie,Wheeler,Non-Metro,92.0,2016,7785.77,84.6279347826087,94422.0,1026.3260869565217,10,1.0
Mobeetie,Wheeler,Non-Metro,92.0,2017,13904.61,151.13706521739132,213076.0,2316.0434782608695,12,1.0
Mobeetie,Wheeler,Non-Metro,92.0,2018,15471.0,168.16304347826087,187446.0,2037.4565217391305,16,1.0
Mobeetie,Wheeler,Non-Metro,92.0,2019,18422.42,200.2436956521739,191515.0,2081.6847826086955,11,1.0
Mobeetie,Wheeler,Non-Metro,92.0,2020,12255.07,133.20728260869564,159197.0,1730.4021739130435,13,1.0
Mobeetie,Wheeler,Non-Metro,92.0,2021,9794.7,106.46413043478262,285153.0,3099.4891304347825,19,1.0
Mobeetie,Wheeler,Non-Metro,92.0,2022,9988.21,108.5675,305052.0,3315.782608695652,18,1.0
Mobeetie,Wheeler,Non-Metro,92.0,2023,10310.55,112.0711956521739,143968.0,1564.8695652173913,19,1.0
Mobeetie,Wheeler,Non-Metro,92.0,2024,7859.68,85.43130434782609,37660.0,409.3478260869565,14,1.0
Mobile City,Rockwall,Metro,208.0,2013,85048.1,408.8850961538462,,,,1.0
Mobile City,Rockwall,Metro,208.0,2014,88527.0,425.6105769230769,,,,1.0
Mobile City,Rockwall,Metro,208.0,2015,85765.38,412.3335576923077,,,,1.0
Mobile City,Rockwall,Metro,208.0,2016,72520.3,348.6552884615385,0.0,0.0,6,1.0
Mobile City,Rockwall,Metro,208.0,2017,72141.18,346.8325961538461,0.0,0.0,6,1.0
Mobile City,Rockwall,Metro,208.0,2018,69448.29,333.8860096153846,3211248.0,15438.692307692309,8,1.0
Mobile City,Rockwall,Metro,208.0,2019,72141.07,346.83206730769234,0.0,0.0,6,1.0
Mobile City,Rockwall,Metro,208.0,2020,116947.33,562.2467788461538,0.0,0.0,6,1.5
Mobile City,Rockwall,Metro,208.0,2021,116412.14,559.67375,0.0,0.0,6,1.5
Mobile City,Rockwall,Metro,208.0,2022,90754.31,436.3187980769231,0.0,0.0,6,1.5
Mobile City,Rockwall,Metro,208.0,2023,75868.91,364.75437500000004,0.0,0.0,5,1.5
Mobile City,Rockwall,Metro,208.0,2024,90275.81,434.0183173076923,0.0,0.0,4,1.5
Monahans,Ward,Non-Metro,7857.0,2013,3135244.33,399.03835178821436,,,,2.0
Monahans,Ward,Non-Metro,7857.0,2014,3389037.58,431.3398981799669,,,,2.0
Monahans,Ward,Non-Metro,7857.0,2015,2589464.19,329.5741618938526,,,,2.0
Monahans,Ward,Non-Metro,7857.0,2016,2859458.05,363.9376415934835,140373335.0,17866.022018582156,549,2.0
Monahans,Ward,Non-Metro,7857.0,2017,3593979.16,457.42384625175004,189589030.0,24129.95163548428,500,2.0
Monahans,Ward,Non-Metro,7857.0,2018,4818841.16,613.3182079674176,250892840.0,31932.396589028893,512,2.0
Monahans,Ward,Non-Metro,7857.0,2019,5259585.06,669.4139060710194,241691757.0,30761.32836960672,518,2.0
Monahans,Ward,Non-Metro,7857.0,2020,4111655.48,523.3111212931144,150074997.0,19100.801450935473,472,2.0
Monahans,Ward,Non-Metro,7857.0,2021,3647529.98,464.23952908234696,167769250.0,21352.838233422426,550,2.0
Monahans,Ward,Non-Metro,7857.0,2022,4511225.77,574.166446480845,211459146.0,26913.471554028256,602,2.0
Monahans,Ward,Non-Metro,7857.0,2023,5704567.14,726.049018709431,240284198.0,30582.1812396589,646,2.0
Monahans,Ward,Non-Metro,7857.0,2024,5747206.83,731.4759870179458,240755728.0,30642.195239913453,658,2.0
Mont Belvieu,Chambers,Non-Metro,7137.0,2013,8404178.86,1177.5506319181727,,,,1.5
Mont Belvieu,Chambers,Non-Metro,7137.0,2014,7942193.52,1112.8196048759983,,,,1.5
Mont Belvieu,Chambers,Non-Metro,7137.0,2015,7800764.92,1093.0033515482696,,,,1.5
Mont Belvieu,Chambers,Non-Metro,7137.0,2016,6117211.57,857.1124520106488,184619732.0,25867.974218859465,359,1.5
Mont Belvieu,Chambers,Non-Metro,7137.0,2017,6139535.51,860.2403685021718,207600650.0,29087.94311335295,365,1.5
Mont Belvieu,Chambers,Non-Metro,7137.0,2018,6708477.71,939.9576446686283,284341753.0,39840.51464200645,410,1.5
Mont Belvieu,Chambers,Non-Metro,7137.0,2019,12187085.75,1707.5922306291159,342152669.0,47940.68502171781,430,1.5
Mont Belvieu,Chambers,Non-Metro,7137.0,2020,11877720.26,1664.245517724534,316522117.0,44349.46293961048,418,1.5
Mont Belvieu,Chambers,Non-Metro,7137.0,2021,9309086.8,1304.3417122040073,427986096.0,59967.226565783945,498,1.5
Mont Belvieu,Chambers,Non-Metro,7137.0,2022,9928702.32,1391.1590752416982,463733262.0,64975.9369482976,551,1.5
Mont Belvieu,Chambers,Non-Metro,7137.0,2023,13306163.92,1864.3917500350287,480630730.0,67343.52388958946,589,1.5
Mont Belvieu,Chambers,Non-Metro,7137.0,2024,16037205.53,2247.051356312176,515523137.0,72232.4698052403,628,1.5
Montgomery,Montgomery,Metro,1639.0,2013,1732481.75,1057.0358450274557,,,,2.0
Montgomery,Montgomery,Metro,1639.0,2014,1736394.14,1059.422904209884,,,,2.0
Montgomery,Montgomery,Metro,1639.0,2015,1630884.71,995.0486333129957,,,,2.0
Montgomery,Montgomery,Metro,1639.0,2016,1944998.8,1186.6984746796827,65471686.0,39946.117144600365,1254,2.0
Montgomery,Montgomery,Metro,1639.0,2017,2010498.09,1226.6614338010984,85388815.0,52098.11775472849,1170,2.0
Montgomery,Montgomery,Metro,1639.0,2018,2378335.94,1451.0896522269677,127261871.0,77646.04697986577,1176,2.0
Montgomery,Montgomery,Metro,1639.0,2019,3174602.35,1936.9141854789507,136119541.0,83050.360585723,1230,2.0
Montgomery,Montgomery,Metro,1639.0,2020,2772356.01,1691.4923794996948,162880646.0,99378.0634533252,1105,2.0
Montgomery,Montgomery,Metro,1639.0,2021,4071078.89,2483.8797376449056,231698366.0,141365.69005491154,1432,2.0
Montgomery,Montgomery,Metro,1639.0,2022,4792612.54,2924.107712019524,269026970.0,164140.92129347162,1609,2.0
Montgomery,Montgomery,Metro,1639.0,2023,4935517.49,3011.298041488713,256786011.0,156672.36790726052,1780,2.0
Montgomery,Montgomery,Metro,1639.0,2024,6010907.97,3667.4240207443563,285274120.0,174053.76449054302,1886,2.0
Moody,Mclennan,Metro,1433.0,2013,75135.92,52.432602930914165,,,,1.5
Moody,Mclennan,Metro,1433.0,2014,89498.32,62.4552128401954,,,,1.5
Moody,Mclennan,Metro,1433.0,2015,95368.08,66.551346824843,,,,1.5
Moody,Mclennan,Metro,1433.0,2016,105759.17,73.8026308443824,7500023.0,5233.791346824843,138,1.5
Moody,Mclennan,Metro,1433.0,2017,110478.71,77.09609909281228,7608176.0,5309.264480111654,142,1.5
Moody,Mclennan,Metro,1433.0,2018,113764.85,79.38928820655967,7540548.0,5262.071179344033,141,1.5
Moody,Mclennan,Metro,1433.0,2019,120249.16,83.91427773900908,7695579.0,5370.2575017445915,146,1.5
Moody,Mclennan,Metro,1433.0,2020,150621.54,105.10923935799023,7030475.0,4906.123517096999,128,1.5
Moody,Mclennan,Metro,1433.0,2021,163397.91,114.02505931612004,8448639.0,5895.770411723656,158,1.5
Moody,Mclennan,Metro,1433.0,2022,194919.35,136.02187718073972,9004687.0,6283.80111653873,168,1.5
Moody,Mclennan,Metro,1433.0,2023,193944.89,135.34186322400558,9709212.0,6775.444521981856,174,1.5
Moody,Mclennan,Metro,1433.0,2024,221441.39,154.52993021632938,11029543.0,7696.819958129798,181,1.5
Moran,Shackelford,Non-Metro,260.0,2013,18819.74,72.3836153846154,,,,1.0
Moran,Shackelford,Non-Metro,260.0,2014,16002.1,61.54653846153846,,,,1.0
Moran,Shackelford,Non-Metro,260.0,2015,16667.45,64.10557692307692,,,,1.0
Moran,Shackelford,Non-Metro,260.0,2016,15769.43,60.65165384615385,1097762.0,4222.161538461539,16,1.0
Moran,Shackelford,Non-Metro,260.0,2017,17410.94,66.96515384615384,1141059.0,4388.6884615384615,14,1.0
Moran,Shackelford,Non-Metro,260.0,2018,20104.62,77.32546153846154,1121834.0,4314.746153846154,14,1.0
Moran,Shackelford,Non-Metro,260.0,2019,17575.71,67.5988846153846,870836.0,3349.369230769231,12,1.0
Moran,Shackelford,Non-Metro,260.0,2020,22547.88,86.7226153846154,1115119.0,4288.919230769231,12,1.0
Moran,Shackelford,Non-Metro,260.0,2021,24169.34,92.959,1642632.0,6317.815384615385,15,1.0
Moran,Shackelford,Non-Metro,260.0,2022,24106.44,92.71707692307692,1150143.0,4423.626923076923,11,1.0
Moran,Shackelford,Non-Metro,260.0,2023,22911.02,88.1193076923077,764060.0,2938.6923076923076,8,1.0
Moran,Shackelford,Non-Metro,260.0,2024,22042.14,84.77746153846154,610890.0,2349.576923076923,9,1.0
Morgan,Bosque,Non-Metro,511.0,2013,15354.63,30.048199608610567,,,,1.0
Morgan,Bosque,Non-Metro,511.0,2014,18359.28,35.92814090019569,,,,1.0
Morgan,Bosque,Non-Metro,511.0,2015,20895.9,40.8921722113503,,,,1.0
Morgan,Bosque,Non-Metro,511.0,2016,24078.05,47.11947162426614,1623670.0,3177.436399217221,30,1.0
Morgan,Bosque,Non-Metro,511.0,2017,24883.26,48.695225048923675,1378511.0,2697.673189823875,29,1.0
Morgan,Bosque,Non-Metro,511.0,2018,24169.99,47.29939334637965,1264990.0,2475.5185909980432,34,1.0
Morgan,Bosque,Non-Metro,511.0,2019,26922.48,52.68587084148728,1906478.0,3730.876712328767,34,1.0
Morgan,Bosque,Non-Metro,511.0,2020,39670.79,77.63363992172212,2896448.0,5668.1956947162425,33,1.0
Morgan,Bosque,Non-Metro,511.0,2021,43945.22,85.9984735812133,3423190.0,6699.001956947162,52,1.0
Morgan,Bosque,Non-Metro,511.0,2022,45041.29,88.14342465753425,3798518.0,7433.499021526419,51,1.0
Morgan,Bosque,Non-Metro,511.0,2023,48602.69,95.1128962818004,3793786.0,7424.238747553816,62,1.0
Morgan,Bosque,Non-Metro,511.0,2024,50982.02,99.7691193737769,3601935.0,7048.796477495108,72,1.0
Morgans Point,Harris,Metro,337.0,2013,273365.79,811.1744510385756,,,,1.5
Morgans Point,Harris,Metro,337.0,2014,331383.88,983.3349554896142,,,,1.5
Morgans Point,Harris,Metro,337.0,2015,607148.9,1801.6287833827894,,,,1.5
Morgans Point,Harris,Metro,337.0,2016,637573.9,1891.9106824925816,17698333.0,52517.30860534125,39,1.5
Morgans Point,Harris,Metro,337.0,2017,438678.51,1301.7166468842731,18491265.0,54870.22255192878,34,1.5
Morgans Point,Harris,Metro,337.0,2018,821556.94,2437.854421364985,18392390.0,54576.82492581602,38,1.5
Morgans Point,Harris,Metro,337.0,2019,1343778.77,3987.47409495549,21505738.0,63815.24629080119,47,1.5
Morgans Point,Harris,Metro,337.0,2020,935145.23,2774.9116617210684,21522222.0,63864.16023738872,44,1.5
Morgans Point,Harris,Metro,337.0,2021,766922.25,2275.7336795252227,24143376.0,71642.06528189911,48,1.5
Morgans Point,Harris,Metro,337.0,2022,717678.16,2129.6087833827896,33579609.0,99642.75667655787,45,1.5
Morgans Point,Harris,Metro,337.0,2023,723389.78,2146.5572106824925,37566010.0,111471.83976261127,42,1.5
Morgans Point,Harris,Metro,337.0,2024,1418253.32,4208.466824925817,31987881.0,94919.52818991098,46,1.5
Morgans Point Resort,Bell,Metro,4785.0,2013,168981.34,35.31480459770115,,,,1.5
Morgans Point Resort,Bell,Metro,4785.0,2014,184748.77,38.60998328108673,,,,1.5
Morgans Point Resort,Bell,Metro,4785.0,2015,202027.8,42.221065830721,,,,1.5
Morgans Point Resort,Bell,Metro,4785.0,2016,221037.93,46.19392476489028,12476845.0,2607.491118077325,108,1.5
Morgans Point Resort,Bell,Metro,4785.0,2017,226244.68,47.282064785788926,13829058.0,2890.08526645768,109,1.5
Morgans Point Resort,Bell,Metro,4785.0,2018,244628.64,51.12406269592477,13926957.0,2910.544827586207,118,1.5
Morgans Point Resort,Bell,Metro,4785.0,2019,253917.29,53.06526436781609,12362790.0,2583.655172413793,112,1.5
Morgans Point Resort,Bell,Metro,4785.0,2020,299836.57,62.66177011494253,11187160.0,2337.9644723092997,99,1.5
Morgans Point Resort,Bell,Metro,4785.0,2021,333169.07,69.62780982236154,15015012.0,3137.933542319749,134,1.5
Morgans Point Resort,Bell,Metro,4785.0,2022,343331.61,71.75164263322884,17731690.0,3705.682340647858,142,1.5
Morgans Point Resort,Bell,Metro,4785.0,2023,349860.83,73.11616091954023,19786457.0,4135.100731452456,146,1.5
Morgans Point Resort,Bell,Metro,4785.0,2024,382455.02,79.9279038662487,16949755.0,3542.2685475444096,143,1.5
Morton,Cochran,Non-Metro,1840.0,2013,116436.89,63.28091847826087,,,,1.5
Morton,Cochran,Non-Metro,1840.0,2014,115897.24,62.98763043478261,,,,1.5
Morton,Cochran,Non-Metro,1840.0,2015,117447.98,63.830423913043475,,,,1.5
Morton,Cochran,Non-Metro,1840.0,2016,122935.21,66.81261413043478,10566282.0,5742.544565217391,87,1.5
Morton,Cochran,Non-Metro,1840.0,2017,126336.11,68.66092934782608,10399203.0,5651.740760869565,80,1.5
Morton,Cochran,Non-Metro,1840.0,2018,175772.86,95.52872826086956,9455972.0,5139.115217391304,80,1.5
Morton,Cochran,Non-Metro,1840.0,2019,128960.02,70.08696739130436,9241645.0,5022.633152173913,74,1.5
Morton,Cochran,Non-Metro,1840.0,2020,133741.04,72.68534782608697,8910579.0,4842.705978260869,66,1.5
Morton,Cochran,Non-Metro,1840.0,2021,152898.96,83.09726086956522,9209623.0,5005.229891304348,66,1.5
Morton,Cochran,Non-Metro,1840.0,2022,139030.66,75.56014130434782,9615258.0,5225.683695652174,60,1.5
Morton,Cochran,Non-Metro,1840.0,2023,159665.03,86.77447282608695,10564218.0,5741.422826086957,66,1.5
Morton,Cochran,Non-Metro,1840.0,2024,153941.1,83.66364130434783,10789993.0,5864.126630434783,86,1.5
Moulton,Lavaca,Non-Metro,903.0,2013,156145.44,172.91853820598007,,,,1.75
Moulton,Lavaca,Non-Metro,903.0,2014,180991.72,200.4337984496124,,,,1.75
Moulton,Lavaca,Non-Metro,903.0,2015,238081.12,263.6557253599114,,,,1.75
Moulton,Lavaca,Non-Metro,903.0,2016,184032.1,203.80077519379844,12136932.0,13440.677740863788,105,2.0
Moulton,Lavaca,Non-Metro,903.0,2017,198222.16,219.5151273532669,12104428.0,13404.682170542636,98,2.0
Moulton,Lavaca,Non-Metro,903.0,2018,221752.46,245.5730454042082,12220831.0,13533.589147286822,95,2.0
Moulton,Lavaca,Non-Metro,903.0,2019,232252.12,257.20057585825026,13383817.0,14821.50276854928,92,2.0
Moulton,Lavaca,Non-Metro,903.0,2020,255435.34,282.87413067552603,13157856.0,14571.269102990032,83,2.0
Moulton,Lavaca,Non-Metro,903.0,2021,275770.89,305.3941196013289,16334763.0,18089.43853820598,96,2.0
Moulton,Lavaca,Non-Metro,903.0,2022,364352.85,403.49152823920264,18127975.0,20075.27685492802,94,2.0
Moulton,Lavaca,Non-Metro,903.0,2023,354027.83,392.05739756367666,18201224.0,20156.394241417496,106,2.0
Moulton,Lavaca,Non-Metro,903.0,2024,351139.92,388.85926910299,17451963.0,19326.64784053156,106,2.0
Mount Calm,Hill,Non-Metro,340.0,2013,6867.48,20.198470588235292,,,,1.0
Mount Calm,Hill,Non-Metro,340.0,2014,7879.75,23.175735294117647,,,,1.0
Mount Calm,Hill,Non-Metro,340.0,2015,8631.05,25.385441176470586,,,,1.0
Mount Calm,Hill,Non-Metro,340.0,2016,9055.86,26.63488235294118,109180.0,321.11764705882354,25,1.0
Mount Calm,Hill,Non-Metro,340.0,2017,10380.8,30.531764705882352,162518.0,477.99411764705883,31,1.0
Mount Calm,Hill,Non-Metro,340.0,2018,9267.41,27.257088235294116,155912.0,458.56470588235294,29,1.0
Mount Calm,Hill,Non-Metro,340.0,2019,10426.19,30.665264705882354,20238.0,59.523529411764706,23,1.0
Mount Calm,Hill,Non-Metro,340.0,2020,13665.66,40.19311764705882,16156.0,47.51764705882353,20,1.0
Mount Calm,Hill,Non-Metro,340.0,2021,45047.58,132.4928823529412,8514.0,25.041176470588237,23,1.0
Mount Calm,Hill,Non-Metro,340.0,2022,29906.87,87.96138235294117,10475.0,30.808823529411764,25,1.0
Mount Calm,Hill,Non-Metro,340.0,2023,27544.45,81.01308823529412,8418.0,24.758823529411764,28,1.0
Mount Calm,Hill,Non-Metro,340.0,2024,18611.84,54.74070588235294,17993.0,52.92058823529412,34,1.0
Mount Enterprise,Rusk,Non-Metro,433.0,2013,113647.4,262.4651270207852,,,,1.5
Mount Enterprise,Rusk,Non-Metro,433.0,2014,118397.08,273.43436489607393,,,,1.5
Mount Enterprise,Rusk,Non-Metro,433.0,2015,123286.33,284.725935334873,,,,1.5
Mount Enterprise,Rusk,Non-Metro,433.0,2016,131141.28,302.8666974595843,12172011.0,28110.879907621245,83,1.5
Mount Enterprise,Rusk,Non-Metro,433.0,2017,132089.15,305.0557736720554,12077898.0,27893.528868360278,73,1.5
Mount Enterprise,Rusk,Non-Metro,433.0,2018,140689.38,324.9177367205543,12465899.0,28789.60508083141,75,1.5
Mount Enterprise,Rusk,Non-Metro,433.0,2019,158754.66,366.6389376443418,12719885.0,29376.177829099306,82,2.0
Mount Enterprise,Rusk,Non-Metro,433.0,2020,217812.07,503.03018475750576,12569877.0,29029.739030023095,72,2.0
Mount Enterprise,Rusk,Non-Metro,433.0,2021,257133.2,593.8411085450347,16729805.0,38636.963048498845,91,2.0
Mount Enterprise,Rusk,Non-Metro,433.0,2022,268046.0,619.0438799076212,18660811.0,43096.56120092379,99,2.0
Mount Enterprise,Rusk,Non-Metro,433.0,2023,295218.44,681.7977829099307,18931443.0,43721.577367205544,106,2.0
Mount Enterprise,Rusk,Non-Metro,433.0,2024,288682.72,666.7037413394919,19282772.0,44532.96073903002,109,2.0
Mount Pleasant,Titus,Non-Metro,16020.0,2013,4732350.45,295.40264981273407,,,,1.5
Mount Pleasant,Titus,Non-Metro,16020.0,2014,5034893.45,314.2879806491885,,,,1.5
